Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,Property Type,Report Month,Report Year
Burnaby North,"$1,538,900",297.6,-2.3,-2.5,-2.2,34.1,68.6,Detached,6,2018
Burnaby South,"$1,712,400",327.8,2.5,1.9,-0.5,43.5,75.7,Detached,6,2018
Coquitlam,"$1,313,500",291.5,-0.5,2.4,4.5,52.5,86.3,Detached,6,2018
Ladner,"$1,036,200",248.0,-0.4,-2.1,1.6,35.0,64.9,Detached,6,2018
Maple Ridge,"$880,700",250.9,0.6,6.5,13.5,74.2,91.4,Detached,6,2018
New Westminster,"$1,189,400",296.7,1.1,2.6,5.7,49.8,78.0,Detached,6,2018
North Vancouver,"$1,675,900",263.9,-1.2,0.2,-0.9,40.7,74.0,Detached,6,2018
Pitt Meadows,"$956,700",269.6,0.7,7.0,13.8,68.2,91.7,Detached,6,2018
Port Coquitlam,"$1,030,300",274.7,-1.8,3.5,4.0,55.2,87.6,Detached,6,2018
Port Moody,"$1,551,900",286.6,1.5,3.4,7.4,54.6,87.4,Detached,6,2018
Richmond,"$1,707,600",330.8,-1.0,-2.6,-0.1,43.6,74.5,Detached,6,2018
Squamish,"$998,400",263.1,-1.1,1.5,7.3,67.7,102.7,Detached,6,2018
Sunshine Coast,"$628,000",220.0,-0.5,8.3,13.5,70.3,80.9,Detached,6,2018
Tsawwassen,"$1,161,800",258.9,0.2,-4.5,-2.3,38.4,74.5,Detached,6,2018
Vancouver East,"$1,525,400",336.0,-1.0,-0.2,-1.8,35.3,79.7,Detached,6,2018
Vancouver West,"$3,389,100",342.8,-2.0,-5.1,-7.4,28.4,62.9,Detached,6,2018
West Vancouver,"$2,944,900",278.0,-2.5,-4.8,-5.8,25.0,61.3,Detached,6,2018
Whistler,"$1,595,200",221.9,-1.2,-0.5,3.2,52.9,78.4,Detached,6,2018
Greater Vancouver,"$846,300",271.5,0.5,7.1,13.9,62.0,80.5,Townhouse,6,2018
Lower Mainland,"$728,100",264.1,0.3,7.8,16.2,69.0,83.7,Townhouse,6,2018
Burnaby East,"$717,400",265.0,-0.9,8.8,17.4,59.5,72.6,Townhouse,6,2018
Burnaby North,"$777,000",290.0,1.3,6.7,12.9,63.7,83.1,Townhouse,6,2018
Burnaby South,"$856,400",295.0,1.8,11.9,15.1,66.6,88.0,Townhouse,6,2018
Coquitlam,"$712,300",261.4,0.9,7.4,15.3,66.0,83.7,Townhouse,6,2018
Ladner,"$728,800",261.4,-0.6,1.9,7.4,47.1,68.2,Townhouse,6,2018
Maple Ridge,"$574,300",266.6,-1.1,8.9,21.8,83.2,90.6,Townhouse,6,2018
New Westminster,"$770,100",282.6,-0.6,5.1,13.7,58.9,75.3,Townhouse,6,2018
North Vancouver,"$1,049,900",255.1,1.4,6.8,11.9,58.8,78.6,Townhouse,6,2018
Pitt Meadows,"$664,200",287.4,3.5,12.9,23.9,83.1,106.3,Townhouse,6,2018
Port Coquitlam,"$687,800",260.4,-0.3,9.0,16.6,71.9,87.5,Townhouse,6,2018
Port Moody,"$685,900",231.8,0.1,9.0,17.4,53.4,70.6,Townhouse,6,2018
Richmond,"$853,500",280.3,1.3,6.1,11.8,57.2,75.2,Townhouse,6,2018
Squamish,"$750,000",246.6,0.1,10.1,22.9,78.4,110.6,Townhouse,6,2018
Tsawwassen,"$704,000",276.0,-1.7,1.8,9.1,56.0,75.2,Townhouse,6,2018
Vancouver East,"$962,200",306.0,0.8,6.0,8.2,60.3,78.6,Townhouse,6,2018
Vancouver West,"$1,228,900",287.3,0.4,4.6,7.2,52.3,78.8,Townhouse,6,2018
Whistler,"$966,800",233.1,-0.7,11.0,26.1,83.7,115.0,Townhouse,6,2018
Greater Vancouver,"$721,300",288.4,0.3,7.3,17.0,73.1,88.0,Apartment,6,2018
Lower Mainland,"$693,300",297.0,0.3,9.6,21.6,81.5,94.6,Apartment,6,2018
Burnaby East,"$802,600",307.9,0.1,6.1,13.4,70.5,87.9,Apartment,6,2018
Burnaby North,"$656,100",280.1,0.9,8.8,20.4,87.1,98.0,Apartment,6,2018
Burnaby South,"$737,000",295.9,1.1,7.6,19.3,80.1,95.7,Apartment,6,2018
Coquitlam,"$552,100",303.0,0.2,9.8,24.7,92.5,117.5,Apartment,6,2018
Ladner,"$540,600",252.4,-0.5,5.0,10.4,46.5,65.2,Apartment,6,2018
Maple Ridge,"$387,000",276.3,0.2,12.6,38.0,95.3,97.8,Apartment,6,2018
New Westminster,"$567,100",321.3,-0.3,12.0,26.7,92.9,104.9,Apartment,6,2018
North Vancouver,"$611,000",249.2,0.1,8.8,15.5,61.0,70.0,Apartment,6,2018
Pitt Meadows,"$544,200",320.9,-0.7,11.3,35.9,101.7,112.8,Apartment,6,2018
Port Coquitlam,"$489,100",292.5,1.2,10.8,26.4,97.0,112.7,Apartment,6,2018
Port Moody,"$699,200",291.4,0.9,10.5,26.1,97.3,116.2,Apartment,6,2018
Richmond,"$683,000",292.4,1.8,7.2,19.2,79.8,93.3,Apartment,6,2018
Squamish,"$513,500",253.1,2.9,7.2,18.8,88.0,123.0,Apartment,6,2018
Tsawwassen,"$568,200",244.7,-1.3,3.6,9.1,44.1,61.3,Apartment,6,2018
Vancouver East,"$620,600",348.8,-1.2,4.8,12.5,71.3,88.6,Apartment,6,2018
Vancouver West,"$842,600",273.4,-0.3,4.4,9.0,59.4,75.3,Apartment,6,2018
West Vancouver,"$1,265,800",257.2,0.7,16.1,16.0,59.2,78.6,Apartment,6,2018
Whistler,"$498,100",195.1,3.8,4.9,18.1,77.4,81.5,Apartment,6,2018
Greater Vancouver,"$1,087,400",285.3,-0.6,2.8,6.6,53.4,79.0,Residential - All Types,7,2018
Lower Mainland,"$1,013,700",284.0,-0.5,4.2,9.0,60.5,83.7,Residential - All Types,7,2018
Bowen Island,"$1,018,400",220.8,-1.4,8.2,11.5,65.8,78.9,Residential - All Types,7,2018
Burnaby East,"$1,044,500",289.7,-0.6,5.5,7.5,53.0,78.4,Residential - All Types,7,2018
Burnaby North,"$954,100",288.1,0.8,4.1,10.6,59.1,84.6,Residential - All Types,7,2018
Burnaby South,"$1,061,100",299.7,-1.0,3.9,8.7,60.1,84.7,Residential - All Types,7,2018
Coquitlam,"$980,400",290.8,-0.4,5.1,10.7,64.9,95.2,Residential - All Types,7,2018
Ladner,"$887,300",249.8,-0.9,-0.2,3.4,37.0,63.3,Residential - All Types,7,2018
Maple Ridge,"$808,300",257.4,-0.7,6.3,14.7,76.8,92.7,Residential - All Types,7,2018
New Westminster,"$716,400",315.2,0.6,8.7,16.6,78.2,96.4,Residential - All Types,7,2018
North Vancouver,"$1,132,000",254.4,-0.9,2.9,3.1,47.9,71.5,Residential - All Types,7,2018
Pitt Meadows,"$808,200",293.8,0.3,9.8,21.1,83.7,106.9,Residential - All Types,7,2018
Port Coquitlam,"$803,700",275.1,-1.2,5.9,10.7,68.4,94.0,Residential - All Types,7,2018
Port Moody,"$972,500",268.8,-2.2,4.7,12.3,62.5,91.2,Residential - All Types,7,2018
Richmond,"$1,007,000",300.6,0.3,2.1,7.4,55.8,79.4,Residential - All Types,7,2018
Squamish,"$791,100",251.7,-1.6,3.5,10.1,67.0,101.2,Residential - All Types,7,2018
Sunshine Coast,"$625,900",219.3,-0.7,7.0,10.3,65.4,83.8,Residential - All Types,7,2018
Tsawwassen,"$983,600",255.0,-0.5,-3.0,-0.5,36.7,68.5,Residential - All Types,7,2018
Vancouver East,"$1,128,100",335.2,-1.0,0.5,2.6,48.3,81.5,Residential - All Types,7,2018
Vancouver West,"$1,364,400",284.9,-1.0,0.2,1.1,42.3,68.3,Residential - All Types,7,2018
West Vancouver,"$2,437,700",268.4,-1.4,-3.6,-5.8,26.0,58.1,Residential - All Types,7,2018
Whistler,"$911,000",212.3,-0.7,3.3,13.6,67.0,89.4,Residential - All Types,7,2018
Greater Vancouver,"$1,563,300",288.8,-1.0,-1.3,-2.0,36.6,70.2,Detached,7,2018
Lower Mainland,"$1,319,500",281.4,-0.6,0.7,0.9,46.0,75.5,Detached,7,2018
Bowen Island,"$1,018,400",220.8,-1.4,8.2,11.5,65.8,78.9,Detached,7,2018
Burnaby East,"$1,324,600",296.2,-1.2,4.6,3.0,44.3,75.8,Detached,7,2018
Burnaby North,"$1,556,000",300.9,1.1,-0.8,-1.9,33.0,70.3,Detached,7,2018
Burnaby South,"$1,685,200",322.6,-1.6,1.0,-1.9,38.8,73.8,Detached,7,2018
Coquitlam,"$1,309,400",290.6,-0.3,2.3,2.6,49.6,84.3,Detached,7,2018
Ladner,"$1,017,400",243.5,-1.8,-2.2,0.2,29.6,58.9,Detached,7,2018
Maple Ridge,"$875,800",249.5,-0.6,5.1,10.3,71.4,90.6,Detached,7,2018
New Westminster,"$1,166,900",291.1,-1.9,1.6,1.4,44.7,73.5,Detached,7,2018
North Vancouver,"$1,652,400",260.2,-1.4,-1.3,-3.9,38.3,72.5,Detached,7,2018
Pitt Meadows,"$955,700",269.3,-0.1,5.6,10.1,66.3,90.7,Detached,7,2018
Port Coquitlam,"$1,016,400",271.0,-1.3,3.9,2.1,49.8,83.1,Detached,7,2018
Port Moody,"$1,529,700",282.5,-1.4,2.4,5.8,48.8,82.7,Detached,7,2018
Richmond,"$1,701,400",329.6,-0.4,-2.8,-2.3,40.0,73.1,Detached,7,2018
Squamish,"$976,800",257.4,-2.2,0.2,3.5,63.1,95.6,Detached,7,2018
Sunshine Coast,"$622,500",218.1,-0.9,6.7,10.3,65.5,83.6,Detached,7,2018
Tsawwassen,"$1,153,700",257.1,-0.7,-4.5,-2.7,33.4,69.7,Detached,7,2018
Vancouver East,"$1,507,700",332.1,-1.2,-2.6,-3.3,30.7,76.6,Detached,7,2018
Vancouver West,"$3,351,500",339.0,-1.1,-6.0,-9.2,24.0,60.7,Detached,7,2018
West Vancouver,"$2,915,200",275.2,-1.0,-5.9,-8.3,22.3,56.3,Detached,7,2018
Whistler,"$1,539,800",214.2,-3.5,-5.4,-1.1,46.5,69.5,Detached,7,2018
Greater Vancouver,"$845,100",271.1,-0.1,6.1,11.2,60.7,80.7,Townhouse,7,2018
Lower Mainland,"$727,600",263.9,-0.1,6.8,12.9,67.8,83.5,Townhouse,7,2018
Burnaby East,"$733,400",270.9,2.2,9.8,19.4,62.6,76.1,Townhouse,7,2018
Burnaby North,"$782,800",292.2,0.8,6.7,13.6,62.9,86.4,Townhouse,7,2018
Burnaby South,"$846,500",291.6,-1.2,7.6,12.1,65.4,86.9,Townhouse,7,2018
Coquitlam,"$711,000",260.9,-0.2,7.2,12.6,64.1,84.8,Townhouse,7,2018
Ladner,"$736,000",264.0,1.0,1.8,7.1,49.7,71.8,Townhouse,7,2018
Maple Ridge,"$567,600",263.5,-1.2,6.3,13.4,77.9,89.4,Townhouse,7,2018
New Westminster,"$774,200",284.1,0.5,5.1,13.0,59.7,78.5,Townhouse,7,2018
North Vancouver,"$1,033,400",251.1,-1.6,4.2,8.7,56.1,76.0,Townhouse,7,2018
Pitt Meadows,"$675,500",292.3,1.7,14.4,24.2,86.8,116.0,Townhouse,7,2018
Port Coquitlam,"$686,300",259.8,-0.2,8.2,10.0,69.3,85.7,Townhouse,7,2018
Port Moody,"$689,700",233.1,0.6,9.0,15.5,52.0,71.4,Townhouse,7,2018
Richmond,"$865,400",284.2,1.4,5.5,10.2,58.5,77.1,Townhouse,7,2018
Squamish,"$741,400",243.8,-1.1,8.8,20.7,73.4,105.6,Townhouse,7,2018
Tsawwassen,"$713,400",279.7,1.3,1.9,8.6,65.8,77.4,Townhouse,7,2018
Vancouver East,"$933,900",297.0,-2.9,3.5,4.7,54.6,73.0,Townhouse,7,2018
Vancouver West,"$1,222,100",285.7,-0.6,4.3,5.5,51.2,78.7,Townhouse,7,2018
Whistler,"$970,100",233.9,0.3,11.0,24.1,81.5,114.2,Townhouse,7,2018
Greater Vancouver,"$718,500",287.3,-0.4,5.2,13.6,72.3,87.8,Apartment,7,2018
Lower Mainland,"$690,500",295.8,-0.4,6.9,17.6,80.5,94.3,Apartment,7,2018
Burnaby East,"$787,700",302.2,-1.9,1.6,6.7,65.9,84.6,Apartment,7,2018
Burnaby North,"$661,000",282.2,0.7,6.9,20.0,86.4,98.0,Apartment,7,2018
Burnaby South,"$731,700",293.8,-0.7,4.9,14.7,78.2,92.8,Apartment,7,2018
Coquitlam,"$548,900",301.2,-0.6,7.1,19.5,91.4,115.1,Apartment,7,2018
Ladner,"$538,700",251.5,-0.4,3.4,8.7,48.6,65.9,Apartment,7,2018
Maple Ridge,"$385,600",275.3,-0.4,9.2,32.2,93.5,100.4,Apartment,7,2018
New Westminster,"$573,300",324.8,1.1,10.6,21.2,92.9,105.6,Apartment,7,2018
North Vancouver,"$610,000",248.8,-0.2,7.1,10.8,62.6,69.9,Apartment,7,2018
Pitt Meadows,"$542,700",320.0,-0.3,9.3,30.2,100.0,116.5,Apartment,7,2018
Port Coquitlam,"$480,900",287.6,-1.7,6.5,19.9,93.0,113.4,Apartment,7,2018
Port Moody,"$674,100",280.9,-3.6,4.9,16.9,85.3,110.4,Apartment,7,2018
Richmond,"$684,400",293.0,0.2,5.2,17.4,81.0,92.5,Apartment,7,2018
Squamish,"$507,800",250.3,-1.1,6.1,16.4,77.3,125.3,Apartment,7,2018
Tsawwassen,"$569,500",245.3,0.2,2.6,7.2,46.3,63.5,Apartment,7,2018
Vancouver East,"$618,100",347.4,-0.4,2.8,8.6,72.3,88.2,Apartment,7,2018
Vancouver West,"$835,200",271.0,-0.9,2.8,6.6,57.6,75.4,Apartment,7,2018
West Vancouver,"$1,236,300",251.2,-2.3,10.4,10.7,58.9,71.2,Apartment,7,2018
Whistler,"$497,000",194.7,-0.2,2.7,15.1,73.5,86.5,Apartment,7,2018
Greater Vancouver,"$1,072,600",281.4,-1.4,-0.1,4.2,49.4,76.6,Residential - All Types,8,2018
Lower Mainland,"$1,000,100",280.2,-1.3,1.1,6.5,56.5,81.1,Residential - All Types,8,2018
Bowen Island,"$984,800",213.5,-3.3,1.0,4.6,56.3,76.7,Residential - All Types,8,2018
Burnaby East,"$1,014,600",281.4,-2.9,0.4,2.9,46.5,73.5,Residential - All Types,8,2018
Burnaby North,"$934,300",282.1,-2.1,0.3,6.5,54.2,78.9,Residential - All Types,8,2018
Burnaby South,"$1,037,300",293.0,-2.2,0.0,5.3,55.6,80.8,Residential - All Types,8,2018
Coquitlam,"$978,700",290.3,-0.2,3.5,8.6,62.5,95.5,Residential - All Types,8,2018
Ladner,"$880,600",247.9,-0.8,-0.8,-0.2,33.1,61.9,Residential - All Types,8,2018
Maple Ridge,"$800,500",254.9,-1.0,2.7,11.6,72.8,89.1,Residential - All Types,8,2018
New Westminster,"$697,100",306.7,-2.7,3.4,11.1,72.3,90.3,Residential - All Types,8,2018
North Vancouver,"$1,112,800",250.1,-1.7,-0.5,1.3,44.8,69.1,Residential - All Types,8,2018
Pitt Meadows,"$792,800",288.2,-1.9,5.6,16.0,77.4,100.6,Residential - All Types,8,2018
Port Coquitlam,"$790,800",270.7,-1.6,1.7,6.9,64.4,90.0,Residential - All Types,8,2018
Port Moody,"$968,100",267.6,-0.4,2.1,9.9,61.1,88.3,Residential - All Types,8,2018
Richmond,"$989,200",295.3,-1.8,-0.3,4.5,51.0,75.8,Residential - All Types,8,2018
Squamish,"$774,700",246.5,-2.1,-1.9,6.8,59.7,96.1,Residential - All Types,8,2018
Sunshine Coast,"$621,900",217.9,-0.6,5.6,8.0,63.8,85.0,Residential - All Types,8,2018
Tsawwassen,"$998,300",258.8,1.5,-0.7,0.4,36.2,71.4,Residential - All Types,8,2018
Vancouver East,"$1,126,000",334.6,-0.2,-0.7,2.0,45.8,81.6,Residential - All Types,8,2018
Vancouver West,"$1,343,300",280.5,-1.5,-2.9,-0.6,37.7,66.6,Residential - All Types,8,2018
West Vancouver,"$2,367,800",260.7,-2.9,-7.8,-8.4,20.5,53.5,Residential - All Types,8,2018
Whistler,"$903,200",210.5,-0.8,0.0,11.8,62.4,92.1,Residential - All Types,8,2018
Greater Vancouver,"$1,540,000",284.5,-1.5,-2.9,-3.5,32.1,67.1,Detached,8,2018
Lower Mainland,"$1,301,700",277.6,-1.4,-1.1,-0.9,41.6,72.7,Detached,8,2018
Bowen Island,"$984,800",213.5,-3.3,1.0,4.6,56.3,76.7,Detached,8,2018
Burnaby East,"$1,269,200",283.8,-4.2,-0.9,-3.9,34.2,68.5,Detached,8,2018
Burnaby North,"$1,501,200",290.3,-3.5,-2.1,-5.8,25.8,61.5,Detached,8,2018
Burnaby South,"$1,621,000",310.3,-3.8,-3.7,-5.6,32.8,66.8,Detached,8,2018
Coquitlam,"$1,305,300",289.7,-0.3,2.2,2.0,46.9,83.8,Detached,8,2018
Ladner,"$992,700",237.6,-2.4,-3.5,-5.2,23.4,55.9,Detached,8,2018
Maple Ridge,"$870,200",247.9,-0.6,2.7,8.3,67.6,88.2,Detached,8,2018
New Westminster,"$1,132,100",282.4,-3.0,-2.4,-3.8,36.7,68.6,Detached,8,2018
North Vancouver,"$1,621,300",255.3,-1.9,-4.5,-4.8,33.6,68.2,Detached,8,2018
Pitt Meadows,"$941,500",265.3,-1.5,3.2,7.4,61.9,86.8,Detached,8,2018
Port Coquitlam,"$1,008,100",268.8,-0.8,2.2,0.5,47.3,81.6,Detached,8,2018
Port Moody,"$1,529,200",282.4,0.0,3.1,2.5,49.1,80.9,Detached,8,2018
Richmond,"$1,669,900",323.5,-1.9,-5.0,-3.8,34.7,69.5,Detached,8,2018
Squamish,"$943,400",248.6,-3.4,-6.3,-1.3,52.6,86.5,Detached,8,2018
Sunshine Coast,"$617,700",216.4,-0.8,5.6,8.0,63.7,84.5,Detached,8,2018
Tsawwassen,"$1,164,500",259.5,0.9,-1.1,-1.8,32.0,72.9,Detached,8,2018
Vancouver East,"$1,512,700",333.2,0.3,-1.8,-2.5,27.4,76.8,Detached,8,2018
Vancouver West,"$3,274,400",331.2,-2.3,-7.1,-10.5,18.8,55.6,Detached,8,2018
West Vancouver,"$2,832,600",267.4,-2.8,-9.8,-11.2,16.6,51.5,Detached,8,2018
Whistler,"$1,519,700",211.4,-1.3,-11.1,-4.3,38.3,65.7,Detached,8,2018
Greater Vancouver,"$836,700",268.4,-1.0,3.6,7.9,58.3,78.3,Townhouse,8,2018
Lower Mainland,"$719,600",261.0,-1.1,3.8,9.8,65.3,81.1,Townhouse,8,2018
Burnaby East,"$712,800",263.3,-2.8,4.1,13.2,59.6,70.5,Townhouse,8,2018
Burnaby North,"$766,200",286.0,-2.1,1.9,9.8,59.1,78.6,Townhouse,8,2018
Burnaby South,"$841,600",289.9,-0.6,4.2,8.9,62.7,85.6,Townhouse,8,2018
Coquitlam,"$690,500",253.4,-2.9,1.4,7.7,57.4,79.0,Townhouse,8,2018
Ladner,"$738,800",265.0,0.4,4.0,6.4,48.0,71.7,Townhouse,8,2018
Maple Ridge,"$566,300",262.9,-0.2,2.7,11.4,77.5,86.9,Townhouse,8,2018
New Westminster,"$776,100",284.8,0.2,3.9,11.3,61.5,78.7,Townhouse,8,2018
North Vancouver,"$1,030,100",250.3,-0.3,3.2,6.4,54.0,76.0,Townhouse,8,2018
Pitt Meadows,"$667,700",288.9,-1.2,13.7,18.6,81.6,113.1,Townhouse,8,2018
Port Coquitlam,"$667,500",252.7,-2.7,2.0,4.1,63.0,81.4,Townhouse,8,2018
Port Moody,"$687,700",232.4,-0.3,6.7,13.0,50.4,69.3,Townhouse,8,2018
Richmond,"$858,700",282.0,-0.8,5.5,7.3,56.0,75.5,Townhouse,8,2018
Squamish,"$745,700",245.2,0.6,6.7,19.6,70.5,106.9,Townhouse,8,2018
Tsawwassen,"$716,500",280.9,0.4,3.8,6.7,62.7,76.8,Townhouse,8,2018
Vancouver East,"$933,600",296.9,0.0,0.6,2.4,55.6,72.7,Townhouse,8,2018
Vancouver West,"$1,195,100",279.4,-2.2,1.0,0.8,49.7,75.5,Townhouse,8,2018
Whistler,"$977,600",235.7,0.8,9.5,21.9,77.4,114.5,Townhouse,8,2018
Greater Vancouver,"$708,300",283.2,-1.4,1.1,10.3,68.4,86.3,Apartment,8,2018
Lower Mainland,"$680,400",291.5,-1.5,2.2,14.0,76.5,92.0,Apartment,8,2018
Burnaby East,"$782,800",300.3,-0.6,-1.6,6.8,65.2,83.9,Apartment,8,2018
Burnaby North,"$650,900",277.9,-1.5,1.3,15.0,82.3,95.0,Apartment,8,2018
Burnaby South,"$717,800",288.2,-1.9,1.1,10.9,73.8,90.2,Apartment,8,2018
Coquitlam,"$552,500",303.2,0.7,5.2,15.9,90.3,119.6,Apartment,8,2018
Ladner,"$554,100",258.7,2.9,1.3,8.2,50.4,67.2,Apartment,8,2018
Maple Ridge,"$374,200",267.2,-2.9,1.7,23.2,83.9,90.6,Apartment,8,2018
New Westminster,"$556,500",315.3,-2.9,4.5,15.2,87.3,98.1,Apartment,8,2018
North Vancouver,"$598,300",244.0,-1.9,2.8,7.6,61.8,69.6,Apartment,8,2018
Pitt Meadows,"$527,200",310.9,-2.8,1.5,22.2,90.4,105.6,Apartment,8,2018
Port Coquitlam,"$471,700",282.1,-1.9,0.8,14.4,88.3,105.0,Apartment,8,2018
Port Moody,"$668,800",278.7,-0.8,0.1,15.2,82.2,106.6,Apartment,8,2018
Richmond,"$670,800",287.2,-2.0,1.7,12.8,76.3,88.5,Apartment,8,2018
Squamish,"$495,600",244.3,-2.4,-0.4,13.5,73.4,128.3,Apartment,8,2018
Tsawwassen,"$591,400",254.7,3.8,0.9,8.4,50.6,66.5,Apartment,8,2018
Vancouver East,"$613,600",344.9,-0.7,-0.1,6.6,71.2,87.6,Apartment,8,2018
Vancouver West,"$825,000",267.7,-1.2,-1.3,4.8,52.2,75.7,Apartment,8,2018
West Vancouver,"$1,197,900",243.4,-3.1,2.9,7.8,54.1,69.4,Apartment,8,2018
Whistler,"$487,600",191.0,-1.9,-0.1,14.9,73.0,101.7,Apartment,8,2018
Greater Vancouver,"$1,058,100",277.6,-1.4,-2.7,2.2,44.8,73.8,Residential - All Types,9,2018
Lower Mainland,"$986,900",276.5,-1.3,-1.8,4.4,52.0,78.6,Residential - All Types,9,2018
Bowen Island,"$974,600",211.3,-1.0,-0.4,1.5,51.5,68.9,Residential - All Types,9,2018
Burnaby East,"$1,005,500",278.9,-0.9,-1.9,3.3,44.9,72.7,Residential - All Types,9,2018
Burnaby North,"$928,300",280.3,-0.6,-0.5,4.8,51.0,76.3,Residential - All Types,9,2018
Burnaby South,"$1,023,200",289.0,-1.4,-2.8,2.6,49.9,77.6,Residential - All Types,9,2018
Coquitlam,"$960,100",284.8,-1.9,0.1,6.0,56.1,92.0,Residential - All Types,9,2018
Ladner,"$870,300",245.0,-1.2,-2.0,-2.2,26.4,58.8,Residential - All Types,9,2018
Maple Ridge,"$790,700",251.8,-1.2,-0.3,8.4,69.3,88.1,Residential - All Types,9,2018
New Westminster,"$690,500",303.8,-0.9,0.2,9.5,68.4,89.3,Residential - All Types,9,2018
North Vancouver,"$1,094,600",246.0,-1.6,-4.5,-0.3,39.6,66.0,Residential - All Types,9,2018
Pitt Meadows,"$782,100",284.3,-1.4,0.6,11.0,75.6,96.3,Residential - All Types,9,2018
Port Coquitlam,"$772,100",264.3,-2.4,-3.6,4.6,58.4,86.5,Residential - All Types,9,2018
Port Moody,"$958,000",264.8,-1.0,0.1,7.0,56.8,87.4,Residential - All Types,9,2018
Richmond,"$992,600",296.3,0.3,-0.5,4.2,48.2,77.2,Residential - All Types,9,2018
Squamish,"$756,200",240.6,-2.4,-5.1,3.3,53.4,94.3,Residential - All Types,9,2018
Sunshine Coast,"$603,400",211.4,-3.0,-1.1,3.4,56.8,75.9,Residential - All Types,9,2018
Tsawwassen,"$980,900",254.3,-1.7,-2.5,-1.0,30.3,70.4,Residential - All Types,9,2018
Vancouver East,"$1,111,900",330.4,-1.3,-4.0,0.4,41.9,78.4,Residential - All Types,9,2018
Vancouver West,"$1,315,500",274.7,-2.1,-5.1,-3.2,32.4,61.6,Residential - All Types,9,2018
West Vancouver,"$2,313,300",254.7,-2.3,-10.3,-9.4,16.3,48.2,Residential - All Types,9,2018
Whistler,"$876,600",204.3,-2.9,-4.4,7.9,55.4,84.4,Residential - All Types,9,2018
Greater Vancouver,"$1,520,000",280.8,-1.3,-4.7,-4.8,28.3,65.1,Detached,9,2018
Lower Mainland,"$1,280,100",273.0,-1.7,-3.4,-2.5,37.2,70.0,Detached,9,2018
Bowen Island,"$974,600",211.3,-1.0,-0.4,1.5,51.5,68.9,Detached,9,2018
Burnaby East,"$1,248,100",279.1,-1.7,-4.6,-2.1,31.7,67.1,Detached,9,2018
Burnaby North,"$1,498,100",289.7,-0.2,-3.0,-6.2,23.6,59.2,Detached,9,2018
Burnaby South,"$1,589,600",304.3,-1.9,-5.0,-8.0,28.5,63.6,Detached,9,2018
Coquitlam,"$1,285,100",285.2,-1.6,-0.4,0.4,42.3,82.2,Detached,9,2018
Ladner,"$979,300",234.4,-1.3,-3.6,-8.1,15.6,51.1,Detached,9,2018
Maple Ridge,"$864,500",246.3,-0.6,1.4,6.4,64.5,87.7,Detached,9,2018
New Westminster,"$1,117,600",278.8,-1.3,-5.0,-1.8,34.2,67.2,Detached,9,2018
North Vancouver,"$1,581,900",249.1,-2.4,-8.4,-6.7,27.7,64.0,Detached,9,2018
Pitt Meadows,"$928,000",261.5,-1.4,-0.6,4.0,57.8,83.4,Detached,9,2018
Port Coquitlam,"$984,500",262.5,-2.3,-4.2,-1.1,41.1,78.7,Detached,9,2018
Port Moody,"$1,504,300",277.8,-1.6,1.3,0.5,42.6,76.8,Detached,9,2018
Richmond,"$1,662,600",322.1,-0.4,-6.1,-5.4,32.0,71.1,Detached,9,2018
Squamish,"$926,700",244.2,-1.8,-7.5,-4.1,46.6,88.3,Detached,9,2018
Sunshine Coast,"$600,300",210.3,-2.8,-0.9,3.4,56.8,76.1,Detached,9,2018
Tsawwassen,"$1,137,600",253.5,-2.3,-3.7,-3.8,25.6,69.8,Detached,9,2018
Vancouver East,"$1,491,800",328.6,-1.4,-4.6,-4.1,24.3,74.9,Detached,9,2018
Vancouver West,"$3,253,600",329.1,-0.6,-6.1,-11.0,16.2,53.6,Detached,9,2018
West Vancouver,"$2,777,500",262.2,-1.9,-10.8,-11.4,12.0,47.3,Detached,9,2018
Whistler,"$1,502,500",209.0,-1.1,-10.3,-6.0,36.3,65.2,Detached,9,2018
Greater Vancouver,"$825,400",264.8,-1.3,0.0,6.1,54.7,75.9,Townhouse,9,2018
Lower Mainland,"$712,900",258.6,-0.9,0.7,7.9,62.6,79.8,Townhouse,9,2018
Burnaby East,"$718,800",265.5,0.8,4.2,12.9,61.4,74.3,Townhouse,9,2018
Burnaby North,"$768,600",286.9,0.3,2.0,9.5,60.1,78.8,Townhouse,9,2018
Burnaby South,"$822,700",283.4,-2.2,-0.5,10.0,58.7,81.4,Townhouse,9,2018
Coquitlam,"$686,200",251.8,-0.6,-0.5,6.3,53.2,78.8,Townhouse,9,2018
Ladner,"$717,600",257.4,-2.9,-0.9,4.1,42.9,65.7,Townhouse,9,2018
Maple Ridge,"$558,800",259.4,-1.3,-2.8,8.6,74.0,88.9,Townhouse,9,2018
New Westminster,"$769,600",282.4,-0.8,2.5,8.8,58.7,78.4,Townhouse,9,2018
North Vancouver,"$1,021,900",248.3,-0.8,1.6,5.9,49.1,74.2,Townhouse,9,2018
Pitt Meadows,"$657,300",284.4,-1.6,4.9,14.7,82.2,108.0,Townhouse,9,2018
Port Coquitlam,"$660,400",250.0,-1.1,-1.7,4.0,61.0,78.4,Townhouse,9,2018
Port Moody,"$676,100",228.5,-1.7,2.5,11.7,45.9,68.9,Townhouse,9,2018
